letterboxd_url,title,rating,rating_count,year,updated
https://letterboxd.com/film/rebuilding/,REBUILDING,3.59,1996,2023,2025-10-27T21:09:38.746836
https://letterboxd.com/film/little-amelie-or-the-character-of-rain/,LITTLE AMÉLIE OR THE CHARACTER OF RAIN,4.09,13159,2020,2025-10-27T21:09:40.270144
https://letterboxd.com/film/little-amelie-or-the-character-of-rain/,LITTLE AMÉLIE OR THE CHARACTER OF RAIN,4.09,13159,2020,2025-10-27T21:09:40.286407
https://letterboxd.com/film/the-age-of-disclosure/,THE AGE OF DISCLOSURE,3.07,51*,2025,2025-10-27T21:09:46.398558
https://letterboxd.com/film/the-age-of-disclosure/,THE AGE OF DISCLOSURE,3.07,51*,2025,2025-10-27T21:09:46.431525
https://letterboxd.com/film/citizen-kane/,CITIZEN KANE in 35MM,4.19,565044,2011,2025-10-27T21:09:49.097171
https://letterboxd.com/film/citizen-kane/,CITIZEN KANE in 35MM,4.19,565044,2011,2025-10-27T21:09:49.103100
https://letterboxd.com/film/the-lady-eve/,THE LADY EVE in 35MM,3.96,40875,2011,2025-10-27T21:09:50.525933
https://letterboxd.com/film/the-lady-eve/,THE LADY EVE in 35MM,3.96,40875,2011,2025-10-27T21:09:50.738809
https://letterboxd.com/film/psycho/,PSYCHO,4.31,1177697,2011,2025-10-27T21:09:52.049466
https://letterboxd.com/film/psycho/,PSYCHO,4.31,1177697,2011,2025-10-27T21:09:52.083667
https://letterboxd.com/film/bucha/,BUCHA,2.72,190*,2023,2025-10-27T21:09:59.057925
https://letterboxd.com/film/bucha/,BUCHA,2.72,190*,2023,2025-10-27T21:09:59.082982
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57564,2011,2025-10-27T21:10:06.614282
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57564,2011,2025-10-27T21:10:06.754194
https://letterboxd.com/film/tomorrow/,Tomorrow,3.59,826,2012,2025-10-27T21:10:08.721941
https://letterboxd.com/film/tomorrow/,Tomorrow,3.59,826,2012,2025-10-27T21:10:08.783076
https://letterboxd.com/film/frankenstein-1931/,Frankenstein (1931),3.79,189451,2011,2025-10-27T21:10:10.050014
https://letterboxd.com/film/frankenstein-1931/,Frankenstein (1931),3.79,189451,2011,2025-10-27T21:10:10.098811
https://letterboxd.com/film/the-bride-of-frankenstein/,The Bride of Frankenstein,2.67,3*,2020,2025-10-27T21:10:16.018944
https://letterboxd.com/film/the-bride-of-frankenstein/,The Bride of Frankenstein,2.67,3*,2020,2025-10-27T21:10:16.053407
https://letterboxd.com/film/pans-labyrinth/,Pan's Labyrinth,4.15,858045,2011,2025-10-27T21:10:17.259367
https://letterboxd.com/film/pans-labyrinth/,Pan's Labyrinth,4.15,858045,2011,2025-10-27T21:10:17.529175
https://letterboxd.com/film/the-spirit-of-the-beehive/,The Spirit of the Beehive,4.17,49811,2011,2025-10-27T21:10:19.777692
https://letterboxd.com/film/the-spirit-of-the-beehive/,The Spirit of the Beehive,4.17,49811,2011,2025-10-27T21:10:20.138412
https://letterboxd.com/film/the-devils-backbone/,The Devil's Backbone,3.83,80551,2011,2025-10-27T21:10:21.259297
https://letterboxd.com/film/the-devils-backbone/,The Devil's Backbone,3.83,80551,2011,2025-10-27T21:10:21.467371
https://letterboxd.com/film/guillermo-del-toros-pinocchio/,Guillermo del Toro's Pinocchio,3.99,614934,2020,2025-10-27T21:10:22.831219
https://letterboxd.com/film/guillermo-del-toros-pinocchio/,Guillermo del Toro's Pinocchio,3.99,614934,2020,2025-10-27T21:10:22.896398
https://letterboxd.com/film/la-belle-et-la-bete/,La Belle et la Bête,1.81,72*,2014,2025-10-27T21:10:31.494573
https://letterboxd.com/film/la-belle-et-la-bete/,La Belle et la Bête,1.81,72*,2014,2025-10-27T21:10:31.696370
https://letterboxd.com/film/the-shape-of-water/,The Shape of Water,3.66,935965,2016,2025-10-27T21:10:32.744677
https://letterboxd.com/film/the-shape-of-water/,The Shape of Water,3.66,935965,2016,2025-10-27T21:10:33.120027
https://letterboxd.com/film/hellboy/,Hellboy,3.42,287182,2011,2025-10-27T21:10:34.192252
https://letterboxd.com/film/hellboy/,Hellboy,3.42,287182,2011,2025-10-27T21:10:34.573238
https://letterboxd.com/film/hellboy-ii-the-golden-army/,Hellboy II: The Golden Army,3.44,185421,2011,2025-10-27T21:10:35.616416
https://letterboxd.com/film/hellboy-ii-the-golden-army/,Hellboy II: The Golden Army,3.44,185421,2011,2025-10-27T21:10:35.966013
https://letterboxd.com/film/the-curse-of-frankenstein/,The Curse of Frankenstein,3.52,23939,2011,2025-10-27T21:10:37.230128
https://letterboxd.com/film/the-curse-of-frankenstein/,The Curse of Frankenstein,3.52,23939,2011,2025-10-27T21:10:37.297685
https://letterboxd.com/film/blade-ii/,Blade II,3.29,182513,2011,2025-10-27T21:10:38.533943
https://letterboxd.com/film/blade-ii/,Blade II,3.29,182513,2011,2025-10-27T21:10:38.631181
https://letterboxd.com/film/pacific-rim/,Pacific Rim,3.44,564005,2011,2025-10-27T21:10:39.978528
https://letterboxd.com/film/pacific-rim/,Pacific Rim,3.44,564005,2011,2025-10-27T21:10:40.104337
https://letterboxd.com/film/crimson-peak/,Crimson Peak,3.42,349017,2013,2025-10-27T21:10:41.343385
https://letterboxd.com/film/crimson-peak/,Crimson Peak,3.42,349017,2013,2025-10-27T21:10:41.494165
https://letterboxd.com/film/mimic/,Mimic: The Director's Cut,2.98,50914,2011,2025-10-27T21:10:42.744394
https://letterboxd.com/film/mimic/,Mimic: The Director's Cut,2.98,50914,2011,2025-10-27T21:10:42.881995
https://letterboxd.com/film/house-on-haunted-hill/,House on Haunted Hill,3.44,66714,2011,2025-10-27T21:10:43.944784
https://letterboxd.com/film/house-on-haunted-hill/,House on Haunted Hill,3.44,66715,2011,2025-10-27T21:10:44.293000
https://letterboxd.com/film/the-tree-of-life/,The Tree of Life,2.24,38*,2011,2025-10-27T21:10:53.019954
https://letterboxd.com/film/the-tree-of-life/,The Tree of Life,2.24,38*,2011,2025-10-27T21:10:53.274367
https://letterboxd.com/film/wisdom-of-happiness/,Wisdom of Happiness,3.25,618,2024,2025-10-27T21:10:54.374009
https://letterboxd.com/film/wisdom-of-happiness/,Wisdom of Happiness,3.25,618,2024,2025-10-27T21:10:54.690949
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:11:01.181740
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:11:01.281330
https://letterboxd.com/film/the-sting/,The Sting,4.2,166729,2011,2025-10-27T21:11:02.607109
https://letterboxd.com/film/the-sting/,The Sting,4.2,166729,2011,2025-10-27T21:11:02.701304
https://letterboxd.com/film/mr-melvin/,Mr. Melvin,3.23,132*,2025,2025-10-27T21:11:16.896766
https://letterboxd.com/film/mr-melvin/,Mr. Melvin,3.23,132*,2025,2025-10-27T21:11:16.902041
https://letterboxd.com/film/caravan/,Caravan,3.21,114*,2013,2025-10-27T21:11:24.451326
https://letterboxd.com/film/caravan/,Caravan,3.21,114*,2013,2025-10-27T21:11:24.469781
https://letterboxd.com/film/butch-cassidy-and-the-sundance-kid/,Butch Cassidy and the Sundance Kid,4.16,167165,2011,2025-10-27T21:11:25.914689
https://letterboxd.com/film/butch-cassidy-and-the-sundance-kid/,Butch Cassidy and the Sundance Kid,4.16,167165,2011,2025-10-27T21:11:25.915392
https://letterboxd.com/film/it-was-just-an-accident/,IT WAS JUST AN ACCIDENT,4.05,42519,2025,2025-10-27T21:11:29.430784
https://letterboxd.com/film/it-was-just-an-accident/,IT WAS JUST AN ACCIDENT,4.05,42519,2025,2025-10-27T21:11:29.456989
https://letterboxd.com/film/the-librarians/,THE LIBRARIANS,2.82,186*,2012,2025-10-27T21:11:37.506526
https://letterboxd.com/film/the-librarians/,THE LIBRARIANS,2.82,186*,2012,2025-10-27T21:11:37.540145
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99370,2011,2025-10-27T21:21:45.717236
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6876,2021,2025-10-27T21:21:53.419004
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:22:16.256437
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99370,2011,2025-10-27T21:25:26.350819
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6876,2021,2025-10-27T21:25:33.919284
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:25:56.691008
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219531,2011,2025-10-27T21:26:17.194446
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,925,2025,2025-10-27T21:26:22.337173
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:26:31.440929
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:26:42.375129
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99373,2011,2025-10-27T21:38:07.160875
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99373,2011,2025-10-27T21:38:14.100580
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:38:14.928117
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:38:21.653427
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:38:37.758688
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:38:44.438617
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219531,2011,2025-10-27T21:38:58.073896
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,927,2025,2025-10-27T21:39:02.875650
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:39:05.021683
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,930,2025,2025-10-27T21:39:10.572092
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:39:11.600275
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:39:19.050477
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:39:22.613535
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:39:30.071853
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99373,2011,2025-10-27T21:42:58.178809
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:43:05.880863
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:43:28.938271
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:43:49.416143
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,930,2025,2025-10-27T21:43:54.555931
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:44:03.545503
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:44:14.502923
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:45:34.477901
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:45:42.113461
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:46:04.916756
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:46:19.516436
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:46:26.946994
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:46:49.579233
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:47:22.095411
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:47:29.527061
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:47:32.880125
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:47:33.131360
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:47:36.568524
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,930,2025,2025-10-27T21:47:40.361114
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:47:40.521303
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:47:41.781287
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:47:47.363885
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:48:23.129981
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:48:23.159576
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59974,2011,2025-10-27T21:48:27.002154
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:48:30.672604
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,931,2025,2025-10-27T21:48:31.227264
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:48:31.850625
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:48:37.488684
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:49:13.723805
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:49:13.764410
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59976,2011,2025-10-27T21:49:17.363763
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:49:21.199347
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,931,2025,2025-10-27T21:49:21.397289
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:49:22.126110
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:49:27.416051
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99374,2011,2025-10-27T21:50:25.765837
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:50:25.878633
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59976,2011,2025-10-27T21:50:29.500289
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:50:33.188441
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:50:33.478095
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:50:39.393999
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:52:51.747612
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99375,2011,2025-10-27T21:52:51.873797
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59976,2011,2025-10-27T21:52:55.524691
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,931,2025,2025-10-27T21:52:59.169385
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:52:59.214728
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:53:00.306398
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:53:05.364928
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99375,2011,2025-10-27T21:54:12.315208
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:54:12.540265
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59976,2011,2025-10-27T21:54:16.005076
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:54:19.642812
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,931,2025,2025-10-27T21:54:20.417911
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:54:21.019002
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:54:26.580258
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:55:20.827316
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99377,2011,2025-10-27T21:55:21.155778
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59977,2011,2025-10-27T21:55:24.737717
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T21:55:28.316644
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,931,2025,2025-10-27T21:55:28.547190
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T21:55:29.404296
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T21:55:34.786716
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99377,2011,2025-10-27T21:59:58.670748
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6875,2021,2025-10-27T21:59:58.796923
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59977,2011,2025-10-27T22:00:02.505700
https://letterboxd.com/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,3.67,219532,2011,2025-10-27T22:00:06.008927
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.56,932,2025,2025-10-27T22:00:06.563823
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57565,2011,2025-10-27T22:00:07.213714
https://letterboxd.com/film/el-equipo/,El Equipo with Bernardo Ruiz in person,3.87,99*,2022,2025-10-27T22:00:12.945531
